INIT;STARTED;2022-10-09_17:03:12.384;
2022-10-09_17:10:25.571;47.216476995089245;18.338131664887786;
2022-10-09_17:10:26.561;47.216472535038285;18.33786119156387;
2022-10-09_17:10:27.561;47.216471331575256;18.337591892267834;
2022-10-09_17:10:28.570;47.216468532108266;18.33732613477521;
2022-10-09_17:10:29.567;47.216472997879436;18.337068241293775;
2022-10-09_17:10:30.560;47.216472226926065;18.33681785939296;
2022-10-09_17:10:31.556;47.216477132982845;18.33656698360864;
2022-10-09_17:10:32.566;47.21646948291352;18.33631977594942;
2022-10-09_17:10:33.559;47.216461774095166;18.336073277976837;
2022-10-09_17:10:34.566;47.21645257077045;18.33582052192042;
2022-10-09_17:10:35.558;47.21644811688647;18.33556768807475;
2022-10-09_17:10:36.563;47.216441892886884;18.33531325117025;
2022-10-09_17:10:37.559;47.2164361760741;18.33505179071574;
2022-10-09_17:10:38.562;47.2164257108811;18.33479897307287;
2022-10-09_17:10:39.559;47.216415009489666;18.334543385423956;
2022-10-09_17:10:40.566;47.21639995080489;18.33428596910642;
2022-10-09_17:10:41.569;47.21638729793666;18.334031649651678;
2022-10-09_17:10:42.560;47.216372164940346;18.333780139575076;
2022-10-09_17:10:43.565;47.21635758190769;18.333525625911825;
2022-10-09_17:10:44.566;47.21634436714901;18.33326927242904;
2022-10-09_17:10:45.558;47.21632909065947;18.33300873664254;
2022-10-09_17:10:46.568;47.21631233659394;18.332747835164973;
2022-10-09_17:10:47.558;47.21629862544614;18.332496901081683;
2022-10-09_17:10:48.568;47.216287731663996;18.332240652450597;
2022-10-09_17:10:49.557;47.216276702376895;18.331989348182383;
2022-10-09_17:10:50.564;47.21626505093706;18.331736264724697;
2022-10-09_17:10:51.561;47.21624575926499;18.3314736026361;
2022-10-09_17:10:52.561;47.21623264008637;18.331220383972557;
2022-10-09_17:10:53.563;47.21621418146801;18.330956143500362;
2022-10-09_17:10:54.559;47.21619556588865;18.330687636884683;
2022-10-09_17:10:55.560;47.21618115061466;18.33042797762717;
2022-10-09_17:10:56.560;47.216163646893115;18.330175136972166;
2022-10-09_17:10:57.564;47.216137363611324;18.329912437473492;
2022-10-09_17:10:58.564;47.21611150808113;18.329649975118596;
2022-10-09_17:10:59.567;47.216090607431084;18.329395860039984;
2022-10-09_17:11:00.565;47.21607535491542;18.329136689442194;
2022-10-09_17:11:01.565;47.21605604019633;18.328871103878114;
2022-10-09_17:11:02.559;47.216034787858426;18.328608385571634;
2022-10-09_17:11:03.558;47.216020018041206;18.32835242492992;
2022-10-09_17:11:04.561;47.21600626096352;18.328096287055782;
2022-10-09_17:11:05.574;47.215986310303215;18.327830841727256;
2022-10-09_17:11:06.564;47.215969477452184;18.32756806258339;
2022-10-09_17:11:07.570;47.21595266366484;18.32730371190655;
2022-10-09_17:11:08.564;47.215942489965656;18.32704572922066;
2022-10-09_17:11:09.564;47.215926317778035;18.326781112523676;
2022-10-09_17:11:10.564;47.21591189192691;18.326516683638452;
2022-10-09_17:11:11.556;47.215893118060166;18.326251379490408;
2022-10-09_17:11:12.561;47.21586786434701;18.325977571061777;
2022-10-09_17:11:13.561;47.215847530234214;18.325713909457278;
2022-10-09_17:11:14.560;47.21582277537404;18.325448856718253;
2022-10-09_17:11:15.561;47.215803318002834;18.325190565767304;
2022-10-09_17:11:16.563;47.21578272192472;18.32493204546478;
2022-10-09_17:11:17.563;47.21576400731042;18.324674571899372;
2022-10-09_17:11:18.566;47.215743455160165;18.324416474453812;
2022-10-09_17:11:19.569;47.21572362251966;18.324157289128923;
2022-10-09_17:11:20.564;47.21570257509697;18.32389606506344;
2022-10-09_17:11:21.572;47.21568250486921;18.323631101075048;
2022-10-09_17:11:22.565;47.215661749627934;18.323363923542942;
2022-10-09_17:11:23.569;47.21564339336524;18.3231063467226;
2022-10-09_17:11:24.563;47.215623115023064;18.32284891183573;
2022-10-09_17:11:25.568;47.21560296759802;18.322584898570714;
2022-10-09_17:11:26.565;47.21557956272611;18.32232483651668;
2022-10-09_17:11:27.564;47.215554476802254;18.322051167548047;
2022-10-09_17:11:28.556;47.21552957841609;18.321787615960442;
2022-10-09_17:11:29.565;47.215505390648694;18.321525678160853;
2022-10-09_17:11:30.560;47.21548571271356;18.32127520366996;
2022-10-09_17:11:31.557;47.21546762000777;18.321014713399038;
2022-10-09_17:11:32.567;47.21544257970608;18.32075794660706;
2022-10-09_17:11:33.558;47.21539252452535;18.32047741773051;
2022-10-09_17:11:34.570;47.21534098680945;18.320198065224176;
2022-10-09_17:11:35.562;47.21529610172935;18.319925239196614;
2022-10-09_17:11:36.563;47.215253285839886;18.319658828272317;
2022-10-09_17:11:37.568;47.21521343964392;18.31940069070728;
2022-10-09_17:11:38.566;47.215175728789944;18.319147546310095;
2022-10-09_17:11:39.558;47.21513937491732;18.318904155057517;
2022-10-09_17:11:40.562;47.215112620583;18.318678339592132;
2022-10-09_17:11:41.566;47.215078293569626;18.318448390372055;
2022-10-09_17:11:42.560;47.215045403225545;18.318206745574198;
2022-10-09_17:11:43.553;47.21501044786233;18.317957784944035;
2022-10-09_17:11:44.564;47.21497370495864;18.31770676333974;
2022-10-09_17:11:45.558;47.21493451651084;18.317455989337784;
2022-10-09_17:11:46.563;47.21489345691777;18.317199063546813;
2022-10-09_17:11:47.559;47.21484885785497;18.31694187259692;
2022-10-09_17:11:48.567;47.21480475919801;18.316683794656065;
2022-10-09_17:11:49.564;47.21476287408749;18.316426402575924;
2022-10-09_17:11:50.566;47.21472377708078;18.316164433155517;
2022-10-09_17:11:51.559;47.21467930345379;18.315903526114685;
2022-10-09_17:11:52.565;47.21463932420837;18.31564461319879;
2022-10-09_17:11:53.568;47.21459981679347;18.31538311119976;
2022-10-09_17:11:54.563;47.21455743994561;18.315119354205216;
2022-10-09_17:11:55.571;47.21451942250449;18.314862276174537;
2022-10-09_17:11:56.567;47.21447974284169;18.31460303402947;
2022-10-09_17:11:57.565;47.21444162081742;18.314344805718683;
2022-10-09_17:11:58.567;47.21440777030956;18.31408583767342;
2022-10-09_17:11:59.572;47.21438215446103;18.313830348805748;
2022-10-09_17:12:00.569;47.21434195628126;18.313562370127745;
2022-10-09_17:12:01.562;47.214315810652145;18.313295974192386;
2022-10-09_17:12:02.563;47.21428433245652;18.313028489199347;
2022-10-09_17:12:03.561;47.214261162182964;18.312769820472077;
2022-10-09_17:12:04.563;47.214239015131696;18.312521397296603;
2022-10-09_17:12:05.563;47.21421515296416;18.3122682455208;
2022-10-09_17:12:06.565;47.214187375177865;18.31201608335908;
2022-10-09_17:12:07.567;47.214162828086145;18.31176658108229;
2022-10-09_17:12:08.565;47.2141349097356;18.31151493022556;
2022-10-09_17:12:09.567;47.21410801902948;18.311261595802254;
2022-10-09_17:12:10.564;47.214078787997984;18.31101077306163;
2022-10-09_17:12:11.562;47.214053644171976;18.31076092738067;
2022-10-09_17:12:12.565;47.214031955351516;18.31050634697422;
2022-10-09_17:12:13.569;47.21400267424501;18.310262216185972;
2022-10-09_17:12:14.569;47.213971794624506;18.310027823139823;
2022-10-09_17:12:15.563;47.21393659260566;18.309790213012402;
2022-10-09_17:12:16.562;47.21390544833738;18.3095407969081;
2022-10-09_17:12:17.566;47.21388281748305;18.309292996260286;
2022-10-09_17:12:18.558;47.21385514151216;18.309046000103557;
2022-10-09_17:12:19.562;47.213832209363495;18.30880075909732;
2022-10-09_17:12:20.562;47.21380773873104;18.308563731960646;
2022-10-09_17:12:21.559;47.213781636113076;18.308321872422685;
2022-10-09_17:12:22.565;47.21375866005931;18.308082511575286;
2022-10-09_17:12:23.567;47.213735787305296;18.30783463574593;
2022-10-09_17:12:24.563;47.21371814638406;18.307592104152107;
2022-10-09_17:12:25.559;47.21370410150829;18.30734001645907;
2022-10-09_17:12:26.564;47.21368730366534;18.307089137317583;
2022-10-09_17:12:27.559;47.213655559280745;18.306831210231167;
2022-10-09_17:12:28.555;47.21363755548115;18.306598116988134;
2022-10-09_17:12:29.572;47.213617629505606;18.30636156530828;
2022-10-09_17:12:30.564;47.21359651694975;18.306123793579943;
2022-10-09_17:12:31.570;47.2135765864474;18.30588341706944;
2022-10-09_17:12:32.563;47.21355977870617;18.305648106335795;
2022-10-09_17:12:33.564;47.213538063200254;18.30540328666058;
2022-10-09_17:12:34.561;47.21351214897847;18.305156341617003;
2022-10-09_17:12:35.563;47.21348518974229;18.304914427765155;
2022-10-09_17:12:36.564;47.21345783850256;18.30467076837841;
2022-10-09_17:12:37.564;47.213431030191806;18.30441852575257;
2022-10-09_17:12:38.565;47.213405464046566;18.304165134073084;
2022-10-09_17:12:39.568;47.21338463916701;18.30391733057132;
2022-10-09_17:12:40.562;47.21335891150287;18.303656328923637;
2022-10-09_17:12:41.563;47.21334763427432;18.303420490248747;
2022-10-09_17:12:42.562;47.21332651281663;18.30316812149156;
2022-10-09_17:12:43.562;47.21329832919396;18.30290532803288;
2022-10-09_17:12:44.562;47.21326969855;18.302633600563595;
2022-10-09_17:12:45.564;47.21324059532001;18.302370985820545;
2022-10-09_17:12:46.566;47.21321274616148;18.302115686144212;
2022-10-09_17:12:47.565;47.21318698038442;18.30186295641395;
2022-10-09_17:12:48.561;47.21315766013134;18.301604185576284;
2022-10-09_17:12:49.560;47.21313391091041;18.301349694237686;
2022-10-09_17:12:50.564;47.21310861422454;18.3010947540114;
2022-10-09_17:12:51.560;47.21307864622141;18.30082943430827;
2022-10-09_17:12:52.566;47.213048493730575;18.300565646340164;
2022-10-09_17:12:53.563;47.21301779147492;18.300291448926238;
2022-10-09_17:12:54.563;47.212994690900594;18.300028931571973;
2022-10-09_17:12:55.561;47.212972590942314;18.29977480017481;
2022-10-09_17:12:56.566;47.21294536169902;18.299507776988065;
2022-10-09_17:12:57.563;47.21292186616007;18.299238845535946;
2022-10-09_17:12:58.565;47.212891942596855;18.298967286422037;
2022-10-09_17:12:59.567;47.212862874953316;18.298690494400837;
2022-10-09_17:13:00.550;47.212836775151686;18.298430717772902;
2022-10-09_17:13:01.560;47.212815940915654;18.298181054741132;
2022-10-09_17:13:02.559;47.21279728075075;18.297909430502678;
2022-10-09_17:13:03.550;47.21277795343189;18.297659538075415;
2022-10-09_17:13:04.574;47.212758147647676;18.297405503803677;
2022-10-09_17:13:05.561;47.212731864188115;18.29713900358426;
2022-10-09_17:13:06.569;47.21270488936404;18.29687883046756;
2022-10-09_17:13:07.563;47.2126795383333;18.296619550045275;
2022-10-09_17:13:08.567;47.21265504184237;18.296361697654273;
2022-10-09_17:13:09.572;47.21262565699217;18.29609881464771;
2022-10-09_17:13:10.566;47.21258968817357;18.29582533138157;
2022-10-09_17:13:11.572;47.21255921654954;18.2955576478921;
2022-10-09_17:13:12.572;47.212529122409514;18.295304395677228;
2022-10-09_17:13:13.571;47.212499524447246;18.295048059777628;
2022-10-09_17:13:14.562;47.21247367843814;18.294794879033176;
2022-10-09_17:13:15.567;47.21245801909948;18.2945573977344;
2022-10-09_17:13:16.567;47.21243773126517;18.29430964990238;
2022-10-09_17:13:17.562;47.21241597757133;18.29406615629365;
2022-10-09_17:13:18.562;47.21239278530561;18.29381937617804;
2022-10-09_17:13:19.573;47.212368275901554;18.293564874966627;
2022-10-09_17:13:20.563;47.212341939834545;18.29331865320292;
2022-10-09_17:13:21.564;47.21231775234608;18.29307270669282;
2022-10-09_17:13:22.564;47.21229444252153;18.292829560312523;
2022-10-09_17:13:23.562;47.21226700857191;18.29258958922724;
2022-10-09_17:13:24.563;47.21223476939788;18.292343953260787;
2022-10-09_17:13:25.561;47.21220264807353;18.292095983874514;
2022-10-09_17:13:26.561;47.21216285470594;18.29184902368588;
2022-10-09_17:13:27.557;47.21211657995422;18.29159773903286;
2022-10-09_17:13:28.562;47.2120746201802;18.291355744765944;
2022-10-09_17:13:29.561;47.21203099655344;18.2911081780066;
2022-10-09_17:13:30.561;47.21197674576239;18.290868862436948;
2022-10-09_17:13:31.561;47.21191721720493;18.290632289937694;
2022-10-09_17:13:32.561;47.211870426135405;18.29039355786432;
2022-10-09_17:13:33.564;47.21181907439579;18.29016095628311;
2022-10-09_17:13:34.566;47.21176922373011;18.28993143613139;
2022-10-09_17:13:35.576;47.21171293771798;18.289701613339307;
2022-10-09_17:13:36.565;47.21165359794816;18.289473293322995;
2022-10-09_17:13:37.572;47.21159669784163;18.28924196982185;
2022-10-09_17:13:38.562;47.211541895321204;18.2890126740736;
2022-10-09_17:13:39.560;47.211487118199514;18.288777181799418;
2022-10-09_17:13:40.563;47.211425243790565;18.28854977614117;
2022-10-09_17:13:41.561;47.211361509267974;18.288319425700962;
2022-10-09_17:13:42.567;47.21130249178171;18.28808966693446;
2022-10-09_17:13:43.567;47.21124054901292;18.28786115497389;
2022-10-09_17:13:44.564;47.21118659687523;18.2876295030762;
2022-10-09_17:13:45.567;47.21113331781424;18.28740396677859;
2022-10-09_17:13:46.570;47.211073062195304;18.28717169160279;
2022-10-09_17:13:47.559;47.21101751608726;18.286941273865025;
2022-10-09_17:13:48.564;47.21096315249529;18.286716109767895;
2022-10-09_17:13:49.560;47.210909043918;18.28648899161691;
2022-10-09_17:13:50.560;47.2108627517589;18.286262402966337;
2022-10-09_17:13:51.561;47.21081159037512;18.286036517826147;
2022-10-09_17:13:52.563;47.21075500409147;18.285810311370305;
2022-10-09_17:13:53.561;47.210700850605974;18.28558127089798;
2022-10-09_17:13:54.562;47.210636780341346;18.285353858884605;
2022-10-09_17:13:55.559;47.21057973933868;18.285122068585004;
2022-10-09_17:13:56.563;47.21052512056556;18.284889449836143;
2022-10-09_17:13:57.563;47.21047641845446;18.28466031757113;
2022-10-09_17:13:58.561;47.21041960335319;18.284435198291977;
2022-10-09_17:13:59.564;47.21036077222883;18.284205976437057;
2022-10-09_17:14:00.563;47.21030230901983;18.283969101983143;
2022-10-09_17:14:01.566;47.21024982371512;18.28372860275509;
2022-10-09_17:14:02.561;47.21019948138415;18.283497209454715;
2022-10-09_17:14:03.559;47.21013628271905;18.283263098856033;
2022-10-09_17:14:04.563;47.21007497976781;18.283029160000417;
2022-10-09_17:14:05.559;47.21001610906107;18.28279709810623;
2022-10-09_17:14:06.554;47.20995792108583;18.282565250939527;
2022-10-09_17:14:07.560;47.20990476083165;18.28234432401596;
2022-10-09_17:14:08.569;47.209854789382234;18.282122098812586;
2022-10-09_17:14:09.563;47.20980473458663;18.281899601696253;
2022-10-09_17:14:10.566;47.20974793180001;18.28167887634187;
2022-10-09_17:14:11.564;47.20969482965136;18.281456996094203;
2022-10-09_17:14:12.564;47.2096391591028;18.28124319418628;
2022-10-09_17:14:13.561;47.209591465920475;18.281029993703974;
2022-10-09_17:14:14.563;47.2095421532306;18.280816587381963;
2022-10-09_17:14:15.574;47.20948999127818;18.28060142332492;
2022-10-09_17:14:16.564;47.20943265946543;18.280393207855195;
2022-10-09_17:14:17.558;47.20937696451024;18.280186727414982;
2022-10-09_17:14:18.564;47.209321257918376;18.279982291838994;
2022-10-09_17:14:19.563;47.209258578915524;18.279788655780933;
2022-10-09_17:14:20.563;47.20919185958792;18.279597844527895;
2022-10-09_17:14:21.565;47.20912442267475;18.279414628683245;
2022-10-09_17:14:22.563;47.20906201194091;18.27923516810157;
2022-10-09_17:14:23.570;47.20898325699549;18.279046326102428;
2022-10-09_17:14:24.569;47.20891225946874;18.278864692466296;
2022-10-09_17:14:25.569;47.208863071269214;18.278695205863258;
2022-10-09_17:14:26.562;47.20881982591255;18.27852296562456;
2022-10-09_17:14:27.566;47.208782211259326;18.27835500210578;
2022-10-09_17:14:28.567;47.208731013672384;18.278196544938783;
2022-10-09_17:14:29.563;47.20866580351671;18.278050294289596;
2022-10-09_17:14:30.565;47.20859933745068;18.277913753551562;
2022-10-09_17:14:31.574;47.20853219521579;18.27778621207235;
2022-10-09_17:14:32.564;47.20847025749243;18.27766768812947;
2022-10-09_17:14:33.565;47.208406282805036;18.27756456150081;
2022-10-09_17:14:34.561;47.208358813860364;18.277473176983225;
2022-10-09_17:14:35.568;47.20830949980545;18.277395790235257;
2022-10-09_17:14:36.566;47.208264433512745;18.277326690681672;
2022-10-09_17:14:37.565;47.208238242188315;18.27725411308466;
2022-10-09_17:14:38.565;47.20820880480206;18.277182771500605;
2022-10-09_17:14:39.561;47.20820791489619;18.277112450408143;
2022-10-09_17:14:40.569;47.20822107151922;18.277038862355276;
2022-10-09_17:14:41.567;47.20825056211075;18.276951642504073;
2022-10-09_17:14:42.571;47.208280273694534;18.27686165665252;
2022-10-09_17:14:43.573;47.2083175277923;18.276751421048335;
2022-10-09_17:14:44.562;47.20834262695881;18.276639003895188;
2022-10-09_17:14:45.562;47.2083568929703;18.276527502997006;
2022-10-09_17:14:46.563;47.208346274440665;18.276398544894775;
2022-10-09_17:14:47.560;47.208341147805;18.276249280952875;
2022-10-09_17:14:48.562;47.20832790034892;18.276111503081804;
2022-10-09_17:14:49.565;47.2083079475996;18.275976612329927;
2022-10-09_17:14:50.563;47.208278178081756;18.275839656299475;
2022-10-09_17:14:51.560;47.20824713359054;18.27570022996685;
2022-10-09_17:14:52.567;47.20821307113705;18.275559892891952;
2022-10-09_17:14:53.569;47.20817948759105;18.275420146466523;
2022-10-09_17:14:54.563;47.20814459382192;18.27527187128346;
2022-10-09_17:14:55.558;47.208098755801664;18.275114490015937;
2022-10-09_17:14:56.563;47.208059199153205;18.274958588814144;
2022-10-09_17:14:57.572;47.20801608768379;18.274801472203997;
2022-10-09_17:14:58.566;47.20796840310225;18.27463768727565;
2022-10-09_17:14:59.566;47.20792841756985;18.27447270747715;
2022-10-09_17:15:00.572;47.207883160405466;18.274299528964924;
2022-10-09_17:15:01.562;47.207840415309306;18.274132458325976;
2022-10-09_17:15:02.564;47.20779402268586;18.273964154785528;
2022-10-09_17:15:03.566;47.20774784183095;18.273792235880133;
2022-10-09_17:15:04.562;47.207701767801176;18.27361383108145;
2022-10-09_17:15:05.565;47.20765713386974;18.273435641043108;
2022-10-09_17:15:06.563;47.20761292159895;18.273247184997146;
2022-10-09_17:15:07.565;47.20756806374256;18.273059082743146;
2022-10-09_17:15:08.562;47.2075239456762;18.272871043697165;
2022-10-09_17:15:09.557;47.20748207232151;18.272681868805538;
2022-10-09_17:15:10.561;47.20744109961348;18.27248671487637;
2022-10-09_17:15:11.563;47.207388538749;18.272282549711623;
2022-10-09_17:15:12.565;47.20733564167532;18.27208277487847;
2022-10-09_17:15:13.557;47.20728655321231;18.271884802308794;
2022-10-09_17:15:14.566;47.20723793374824;18.27168491816289;
2022-10-09_17:15:15.564;47.207187457617536;18.271482793141377;
2022-10-09_17:15:16.563;47.2071333971383;18.2712753472909;
2022-10-09_17:15:17.574;47.207085234895914;18.27107492301047;
2022-10-09_17:15:18.565;47.20703928051966;18.270872915846557;
2022-10-09_17:15:19.561;47.20699533863631;18.270668916092564;
2022-10-09_17:15:20.562;47.20694580104906;18.27046728169109;
2022-10-09_17:15:21.560;47.206899364455104;18.270270430532836;
2022-10-09_17:15:22.563;47.20685152620036;18.270074124936553;
2022-10-09_17:15:23.571;47.20680478749712;18.26988189145878;
2022-10-09_17:15:24.569;47.206757146065144;18.269692077575577;
